c1,c2,fitness,max_iters,omega,pop_size,run,prob_mut,prob_run_ga,step_size,n_clusters
2.0,1.49618,-2.7468413219195553e+26,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-4.750844537773182e+26,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-7.953484499300575e+26,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-1.2789577583064e+27,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-2.215893301954405e+27,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-3.6189640618719476e+27,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-6.288454362393366e+27,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-1.0773821999711056e+28,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-1.8015635145384002e+28,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-3.0693044791575192e+28,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-5.181390362338089e+28,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-8.514632997599873e+28,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-1.5932451681744463e+29,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-2.638870083275171e+29,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-4.671352710353637e+29,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-8.966472685258221e+29,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-1.549493813293327e+30,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-2.6526538952442607e+30,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-4.8616508653200226e+30,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-8.754664588688654e+30,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-1.4451253942281609e+31,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-2.4707782147842052e+31,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-4.2972989814795585e+31,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-8.180060958568077e+31,500,0.7298,200,1,0.2,0.1,0.2,10
